EMS_0004,EMS_1126,EMS_0107,Limit
6.8,10,50,6.5
6.8,10,60,6.8
6.8,10,70,7.2
6.8,10,80,7.5
6.8,10,90,7.8
6.8,10,100,8
6.8,10,110,8.3
6.8,10,120,8.5
6.8,10,130,8.8
6.8,10,140,9
6.8,10,150,9.2
6.8,10,160,9.4
6.8,10,170,9.5
6.8,10,180,9.7
6.8,10,190,9.9
6.8,10,200,10
6.8,10,210,10.2
6.8,10,220,10.4
6.8,10,230,10.5
6.8,10,243,10.6
6.8,10.5,8,4.9
6.8,10.5,20,5.3
6.8,10.5,30,5.8
6.8,10.5,40,6.3
6.8,10.5,50,6.8
6.8,10.5,60,7.2
6.8,10.5,70,7.5
6.8,10.5,80,7.9
6.8,10.5,90,8.2
6.8,10.5,100,8.5
6.8,10.5,110,8.7
6.8,10.5,120,9
6.8,10.5,130,9.2
6.8,10.5,140,9.4
6.8,10.5,150,9.6
6.8,10.5,160,9.8
6.8,10.5,170,10
6.8,10.5,180,10.2
6.8,10.5,190,10.4
6.8,10.5,200,10.6
6.8,10.5,210,10.7
6.8,10.5,220,10.9
6.8,10.5,230,11
6.8,10.5,243,11.2
6.8,11,8,5.2
6.8,11,20,5.5
6.8,11,30,6.1
6.8,11,40,6.6
6.8,11,50,7.1
6.8,11,60,7.5
6.8,11,70,7.9
6.8,11,80,8.2
6.8,11,90,8.6
6.8,11,100,8.8
6.8,11,110,9.1
6.8,11,120,9.4
6.8,11,130,9.6
6.8,11,140,9.9
6.8,11,150,10.1
6.8,11,160,10.3
6.8,11,170,10.5
6.8,11,180,10.7
6.8,11,190,10.9
6.8,11,200,11.1
6.8,11,210,11.2
6.8,11,220,11.4
6.8,11,230,11.6
6.8,11,243,11.7
6.8,11.5,8,5.5
6.8,11.5,20,5.8
6.8,11.5,30,6.4
6.8,11.5,40,6.9
6.8,11.5,50,7.4
6.8,11.5,60,7.9
6.8,11.5,70,8.3
6.8,11.5,80,8.6
6.8,11.5,90,8.9
6.8,11.5,100,9.3
6.8,11.5,110,9.5
6.8,11.5,120,9.8
6.8,11.5,130,10.1
6.8,11.5,140,10.3
6.8,11.5,150,10.5
6.8,11.5,160,10.8
6.8,11.5,170,11
6.8,11.5,180,11.2
6.8,11.5,190,11.4
6.8,11.5,200,11.6
6.8,11.5,210,11.7
6.8,11.5,220,11.9
6.8,11.5,230,12.1
6.8,11.5,243,12.2
6.8,12,8,5.7
6.8,12,20,6
6.8,12,30,6.7
6.8,12,40,7.2
6.8,12,50,7.8
6.8,12,60,8.2
6.8,12,70,8.6
6.8,12,80,9
6.8,12,90,9.3
6.8,12,100,9.7
6.8,12,110,10
6.8,12,120,10.2
6.8,12,130,10.5
6.8,12,140,10.8
6.8,12,150,11
6.8,12,160,11.2
6.8,12,170,11.5
6.8,12,180,11.7
6.8,12,190,11.9
6.8,12,200,12.1
6.8,12,210,12.3
6.8,12,220,12.4
6.8,12,230,12.6
6.8,12,243,12.8
6.8,12.5,8,6
6.8,12.5,20,6.3
6.8,12.5,30,6.9
6.8,12.5,40,7.5
6.8,12.5,50,8.1
6.8,12.5,60,8.5
6.8,12.5,70,9
6.8,12.5,80,9.4
6.8,12.5,90,9.7
6.8,12.5,100,10.1
6.8,12.5,110,10.4
6.8,12.5,120,10.7
6.8,12.5,130,10.9
6.8,12.5,140,11.2
6.8,12.5,150,11.5
6.8,12.5,160,11.7
6.8,12.5,170,11.9
6.8,12.5,180,12.2
6.8,12.5,190,12.4
6.8,12.5,200,12.6
6.8,12.5,210,12.8
6.8,12.5,220,13
6.8,12.5,230,13.2
6.8,12.5,243,13.3
6.8,13,8,6.3
6.8,13,20,6.5
6.8,13,30,7.2
6.8,13,40,7.8
6.8,13,50,8.4
6.8,13,60,8.9
6.8,13,70,9.3
6.8,13,80,9.7
6.8,13,90,10.1
6.8,13,100,10.5
6.8,13,110,10.8
6.8,13,120,11.1
6.8,13,130,11.4
6.8,13,140,11.7
6.8,13,150,11.9
6.8,13,160,12.2
6.8,13,170,12.4
6.8,13,180,12.6
6.8,13,190,12.9
6.8,13,200,13.1
6.8,13,210,13.3
6.8,13,220,13.5
6.8,13,230,13.7
6.8,13,243,13.8
6.8,13.5,8,6.5
6.8,13.5,20,6.8
6.8,13.5,30,7.5
6.8,13.5,40,8.1
6.8,13.5,50,8.7
6.8,13.5,60,9.2
6.8,13.5,70,9.7
6.8,13.5,80,10.1
6.8,13.5,90,10.5
6.8,13.5,100,10.9
6.8,13.5,110,11.2
6.8,13.5,120,11.5
6.8,13.5,130,11.8
6.8,13.5,140,12.1
6.8,13.5,150,12.4
6.8,13.5,160,12.6
6.8,13.5,170,12.9
6.8,13.5,180,13.1
6.8,13.5,190,13.4
6.8,13.5,200,13.6
6.8,13.5,210,13.8
6.8,13.5,220,14
6.8,13.5,230,14.2
6.8,13.5,243,14.4
6.8,14,8,6.8
6.8,14,20,7
6.8,14,30,7.8
6.8,14,40,8.4
6.8,14,50,9
6.8,14,60,9.6
6.8,14,70,10.1
6.8,14,80,10.5
6.8,14,90,10.9
6.8,14,100,11.3
6.8,14,110,11.6
6.8,14,120,12
6.8,14,130,12.3
6.8,14,140,12.6
6.8,14,150,12.9
6.8,14,160,13.1
6.8,14,170,13.4
6.8,14,180,13.6
6.8,14,190,13.9
6.8,14,200,14.1
6.8,14,210,14.3
6.8,14,220,14.5
6.8,14,230,14.7
6.8,14,243,14.9
6.8,14.5,8,7.1
6.8,14.5,20,7.3
6.8,14.5,30,8
6.8,14.5,40,8.7
6.8,14.5,50,9.4
6.8,14.5,60,9.9
6.8,14.5,70,10.4
6.8,14.5,80,10.9
6.8,14.5,90,11.3
6.8,14.5,100,11.7
6.8,14.5,110,12
6.8,14.5,120,12.4
6.8,14.5,130,12.7
6.8,14.5,140,13
6.8,14.5,150,13.3
6.8,14.5,160,13.6
6.8,14.5,170,13.9
6.8,14.5,180,14.1
6.8,14.5,190,14.4
6.8,14.5,200,14.6
6.8,14.5,210,14.8
6.8,14.5,220,15.1
6.8,14.5,230,15.3
6.8,14.5,243,15.4
6.8,15,8,7.4
6.8,15,20,7.5
6.8,15,30,8.3
6.8,15,40,9
6.8,15,50,9.7
6.8,15,60,10.2
6.8,15,70,10.8
6.8,15,80,11.2
6.8,15,90,11.7
6.8,15,100,12.1
6.8,15,110,12.5
6.8,15,120,12.8
6.8,15,130,13.1
6.8,15,140,13.5
6.8,15,150,13.8
6.8,15,160,14.1
6.8,15,170,14.3
6.8,15,180,14.6
6.8,15,190,14.9
6.8,15,200,15.1
6.8,15,210,15.3
6.8,15,220,15.6
6.8,15,230,15.8
6.8,15,243,16
6.8,15.5,8,7.7
6.8,15.5,20,7.7
6.8,15.5,30,8.6
6.8,15.5,40,9.3
6.8,15.5,50,10
6.8,15.5,60,10.6
6.8,15.5,70,11.1
6.8,15.5,80,11.6
6.8,15.5,90,12.1
6.8,15.5,100,12.5
6.8,15.5,110,12.9
6.8,15.5,120,13.2
6.8,15.5,130,13.6
6.8,15.5,140,13.9
6.8,15.5,150,14.2
6.8,15.5,160,14.5
6.8,15.5,170,14.8
6.8,15.5,180,15.1
6.8,15.5,190,15.4
6.8,15.5,200,15.6
6.8,15.5,210,15.9
6.8,15.5,220,16.1
6.8,15.5,230,16.3
6.8,15.5,243,16.5
6.8,16,8,8
6.8,16,20,8
6.8,16,30,8.9
6.8,16,40,9.6
6.8,16,50,10.3
6.8,16,60,10.9
6.8,16,70,11.5
6.8,16,80,12
6.8,16,90,12.5
6.8,16,100,12.9
6.8,16,110,13.3
6.8,16,120,13.7
6.8,16,130,14
6.8,16,140,14.4
6.8,16,150,14.7
6.8,16,160,15
6.8,16,170,15.3
6.8,16,180,15.6
6.8,16,190,15.9
6.8,16,200,16.1
6.8,16,210,16.4
6.8,16,220,16.6
6.8,16,230,16.8
6.8,16,243,17
6.8,16.5,8,8.3
6.8,16.5,20,8.2
6.8,16.5,30,9.1
6.8,16.5,40,9.9
6.8,16.5,50,10.6
6.8,16.5,60,11.3
6.8,16.5,70,11.8
6.8,16.5,80,12.4
6.8,16.5,90,12.8
6.8,16.5,100,13.3
6.8,16.5,110,13.7
6.8,16.5,120,14.1
6.8,16.5,130,14.5
6.8,16.5,140,14.8
6.8,16.5,150,15.2
6.8,16.5,160,15.5
6.8,16.5,170,15.8
6.8,16.5,180,16.1
6.8,16.5,190,16.4
6.8,16.5,200,16.6
6.8,16.5,210,16.9
6.8,16.5,220,17.1
6.8,16.5,230,17.4
6.8,16.5,243,17.6
6.8,17,8,8.7
6.8,17,20,8.5
6.8,17,30,9.4
6.8,17,40,10.2
6.8,17,50,11
6.8,17,60,11.6
6.8,17,70,12.2
6.8,17,80,12.7
6.8,17,90,13.2
6.8,17,100,13.7
6.8,17,110,14.1
6.8,17,120,14.5
6.8,17,130,14.9
6.8,17,140,15.3
6.8,17,150,15.6
6.8,17,160,15.9
6.8,17,170,16.3
6.8,17,180,16.6
6.8,17,190,16.9
6.8,17,200,17.1
6.8,17,210,17.4
6.8,17,220,17.7
6.8,17,230,17.9
6.8,17,243,18.1
6.8,17.5,8,9
6.8,17.5,20,8.7
6.8,17.5,30,9.7
6.8,17.5,40,10.5
6.8,17.5,50,11.3
6.8,17.5,60,12
6.8,17.5,70,12.6
6.8,17.5,80,13.1
6.8,17.5,90,13.6
6.8,17.5,100,14.1
6.8,17.5,110,14.5
6.8,17.5,120,15
6.8,17.5,130,15.3
6.8,17.5,140,15.7
6.8,17.5,150,16.1
6.8,17.5,160,16.4
6.8,17.5,170,16.7
6.8,17.5,180,17
6.8,17.5,190,17.4
6.8,17.5,200,17.6
6.8,17.5,210,17.9
6.8,17.5,220,18.2
6.8,17.5,230,18.4
6.8,17.5,243,18.7
6.8,18,8,9.4
6.8,18,20,9
6.8,18,30,10
6.8,18,40,10.8
6.8,18,50,11.6
6.8,18,60,12.3
6.8,18,70,12.9
6.8,18,80,13.5
6.8,18,90,14
6.8,18,100,14.5
6.8,18,110,15
6.8,18,120,15.4
6.8,18,130,15.8
6.8,18,140,16.2
6.8,18,150,16.5
6.8,18,160,16.9
6.8,18,170,17.2
6.8,18,180,17.5
6.8,18,190,17.9
6.8,18,200,18.1
6.8,18,210,18.4
6.8,18,220,18.7
6.8,18,230,19
6.8,18,243,19.2
6.8,18.5,8,9.8
6.8,18.5,20,9.2
6.8,18.5,30,10.2
6.8,18.5,40,11.1
6.8,18.5,50,11.9
6.8,18.5,60,12.6
6.8,18.5,70,13.3
6.8,18.5,80,13.9
6.8,18.5,90,14.4
6.8,18.5,100,14.9
6.8,18.5,110,15.4
6.8,18.5,120,15.8
6.8,18.5,130,16.2
6.8,18.5,140,16.6
6.8,18.5,150,17
6.8,18.5,160,17.4
6.8,18.5,170,17.7
6.8,18.5,180,18
6.8,18.5,190,18.4
6.8,18.5,200,18.7
6.8,18.5,210,18.9
6.8,18.5,220,19.2
6.8,18.5,230,19.5
6.8,18.5,243,19.7
6.8,19,8,10.2
6.8,19,20,9.5
6.8,19,30,10.5
6.8,19,40,11.4
6.8,19,50,12.2
6.8,19,60,13
6.8,19,70,13.6
6.8,19,80,14.2
6.8,19,90,14.8
6.8,19,100,15.3
6.8,19,110,15.8
6.8,19,120,16.2
6.8,19,130,16.7
6.8,19,140,17.1
6.8,19,150,17.5
6.8,19,160,17.8
6.8,19,170,18.2
6.8,19,180,18.5
6.8,19,190,18.9
6.8,19,200,19.2
6.8,19,210,19.5
6.8,19,220,19.8
6.8,19,230,20
6.8,19,243,20.3
6.8,19.5,8,10.7
6.8,19.5,20,9.7
6.8,19.5,30,10.8
6.8,19.5,40,11.7
6.8,19.5,50,12.6
6.8,19.5,60,13.3
6.8,19.5,70,14
6.8,19.5,80,14.6
6.8,19.5,90,15.2
6.8,19.5,100,15.7
6.8,19.5,110,16.2
6.8,19.5,120,16.7
6.8,19.5,130,17.1
6.8,19.5,140,17.5
6.8,19.5,150,17.9
6.8,19.5,160,18.3
6.8,19.5,170,18.7
6.8,19.5,180,19
6.8,19.5,190,19.4
6.8,19.5,200,19.7
6.8,19.5,210,20
6.8,19.5,220,20.3
6.8,19.5,230,20.6
6.8,19.5,243,20.8
6.8,20,8,11.2
6.8,20,20,10
6.8,20,30,11
6.8,20,40,12
6.8,20,50,12.9
6.8,20,60,13.7
6.8,20,70,14.4
6.8,20,80,15
6.8,20,90,15.6
6.8,20,100,16.1
6.8,20,110,16.6
6.8,20,120,17.1
6.8,20,130,17.5
6.8,20,140,18
6.8,20,150,18.4
6.8,20,160,18.8
6.8,20,170,19.2
6.8,20,180,19.5
6.8,20,190,19.9
6.8,20,200,20.2
6.8,20,210,20.5
6.8,20,220,20.8
6.8,20,230,21.1
6.8,20,243,21.3
6.9,0.05,8,0.2
6.9,0.05,20,0.2
6.9,0.05,30,0.2
6.9,0.05,40,0.2
6.9,0.05,50,0.2
6.9,0.05,60,0.2
6.9,0.05,70,0.2
6.9,0.05,80,0.2
6.9,0.05,90,0.2
6.9,0.05,100,0.2
6.9,0.05,110,0.2
6.9,0.05,120,0.2
6.9,0.05,130,0.2
6.9,0.05,140,0.2
6.9,0.05,150,0.2
6.9,0.05,160,0.2
6.9,0.05,170,0.2
6.9,0.05,180,0.2
6.9,0.05,190,0.2
6.9,0.05,200,0.2
6.9,0.05,210,0.2
6.9,0.05,220,0.2
6.9,0.05,230,0.2
6.9,0.05,243,0.2
6.9,2,8,1.1
6.9,2,20,1.2
6.9,2,30,1.3
6.9,2,40,1.4
6.9,2,50,1.5
6.9,2,60,1.6
6.9,2,70,1.7
6.9,2,80,1.8
6.9,2,90,1.8
6.9,2,100,1.9
6.9,2,110,1.9
6.9,2,120,2
6.9,2,130,2
6.9,2,140,2.1
6.9,2,150,2.1
6.9,2,160,2.2
6.9,2,170,2.2
6.9,2,180,2.3
6.9,2,190,2.3
6.9,2,200,2.3
6.9,2,210,2.4
6.9,2,220,2.4
6.9,2,230,2.4
6.9,2,243,2.5
6.9,3,8,1.6
6.9,3,20,1.8
6.9,3,30,2
6.9,3,40,2.1
6.9,3,50,2.3
6.9,3,60,2.4
6.9,3,70,2.5
6.9,3,80,2.6
6.9,3,90,2.7
6.9,3,100,2.8
6.9,3,110,2.9
6.9,3,120,3
6.9,3,130,3.1
6.9,3,140,3.1
6.9,3,150,3.2
6.9,3,160,3.3
6.9,3,170,3.3
6.9,3,180,3.4
6.9,3,190,3.5
6.9,3,200,3.5
6.9,3,210,3.6
6.9,3,220,3.6
6.9,3,230,3.7
6.9,3,243,3.7
6.9,4,8,2.2
6.9,4,20,2.4
6.9,4,30,2.6
6.9,4,40,2.9
6.9,4,50,3.1
6.9,4,60,3.2
6.9,4,70,3.4
6.9,4,80,3.5
6.9,4,90,3.7
6.9,4,100,3.8
6.9,4,110,3.9
6.9,4,120,4
6.9,4,130,4.1
6.9,4,140,4.2
6.9,4,150,4.3
6.9,4,160,4.4
6.9,4,170,4.4
6.9,4,180,4.5
6.9,4,190,4.6
6.9,4,200,4.7
6.9,4,210,4.8
6.9,4,220,4.8
6.9,4,230,4.9
6.9,4,243,4.9
6.9,5,8,2.8
6.9,5,20,3
6.9,5,30,3.3
6.9,5,40,3.6
6.9,5,50,3.8
6.9,5,60,4
6.9,5,70,4.2
6.9,5,80,4.4
6.9,5,90,4.6
6.9,5,100,4.7
6.9,5,110,4.9
6.9,5,120,5
6.9,5,130,5.1
6.9,5,140,5.2
6.9,5,150,5.4
6.9,5,160,5.5
6.9,5,170,5.6
6.9,5,180,5.7
6.9,5,190,5.8
6.9,5,200,5.9
6.9,5,210,5.9
6.9,5,220,6
6.9,5,230,6.1
6.9,5,243,6.2
6.9,6,8,3.3
6.9,6,20,3.6
6.9,6,30,4
6.9,6,40,4.3
6.9,6,50,4.6
6.9,6,60,4.8
6.9,6,70,5.1
6.9,6,80,5.3
6.9,6,90,5.5
6.9,6,100,5.7
6.9,6,110,5.8
6.9,6,120,6
6.9,6,130,6.1
6.9,6,140,6.3
6.9,6,150,6.4
6.9,6,160,6.6
6.9,6,170,6.7
6.9,6,180,6.8
6.9,6,190,6.9
6.9,6,200,7
6.9,6,210,7.1
6.9,6,220,7.2
6.9,6,230,7.3
6.9,6,243,7.4
6.9,7,8,3.9
6.9,7,20,4.2
6.9,7,30,4.6
6.9,7,40,5
6.9,7,50,5.4
6.9,7,60,5.7
6.9,7,70,5.9
6.9,7,80,6.2
6.9,7,90,6.4
6.9,7,100,6.6
6.9,7,110,6.8
6.9,7,120,7
6.9,7,130,7.2
6.9,7,140,7.3
6.9,7,150,7.5
6.9,7,160,7.7
6.9,7,170,7.8
6.9,7,180,7.9
6.9,7,190,8.1
6.9,7,200,8.2
6.9,7,210,8.3
6.9,7,220,8.5
6.9,7,230,8.6
6.9,7,243,8.7
6.9,8,8,4.5
6.9,8,20,4.8
6.9,8,30,5.3
6.9,8,40,5.7
6.9,8,50,6.1
6.9,8,60,6.5
6.9,8,70,6.8
6.9,8,80,7
6.9,8,90,7.3
6.9,8,100,7.6
6.9,8,110,7.8
6.9,8,120,8
6.9,8,130,8.2
6.9,8,140,8.4
6.9,8,150,8.6
6.9,8,160,8.8
6.9,8,170,8.9
6.9,8,180,9.1
6.9,8,190,9.2
6.9,8,200,9.4
6.9,8,210,9.5
6.9,8,220,9.7
6.9,8,230,9.8
6.9,8,243,9.9
6.9,9,8,5.1
6.9,9,20,5.4
6.9,9,30,6
6.9,9,40,6.5
6.9,9,50,6.9
6.9,9,60,7.3
6.9,9,70,7.6
6.9,9,80,7.9
6.9,9,90,8.2
6.9,9,100,8.5
6.9,9,110,8.8
6.9,9,120,9
6.9,9,130,9.2
6.9,9,140,9.4
6.9,9,150,9.7
6.9,9,160,9.8
6.9,9,170,10
6.9,9,180,10.2
6.9,9,190,10.4
6.9,9,200,10.5
6.9,9,210,10.7
6.9,9,220,10.9
6.9,9,230,11
6.9,9,243,11.1
6.9,10,8,5.7
6.9,10,20,6
6.9,10,30,6.6
6.9,10,40,7.2
6.9,10,50,7.7
6.9,10,60,8.1
6.9,10,70,8.5
6.9,10,80,8.8
6.9,10,90,9.1
6.9,10,100,9.5
6.9,10,110,9.7
6.9,10,120,10
6.9,10,130,10.3
6.9,10,140,10.5
6.9,10,150,10.7
6.9,10,160,10.9
6.9,10,170,11.2
6.9,10,180,11.4
6.9,10,190,11.6
6.9,10,200,11.7
6.9,10,210,11.9
6.9,10,220,12.1
6.9,10,230,12.3
6.9,10,243,12.4
6.9,10.5,8,6
6.9,10.5,20,6.3
6.9,10.5,30,7
6.9,10.5,40,7.5
6.9,10.5,50,8
6.9,10.5,60,8.5
6.9,10.5,70,8.9
6.9,10.5,80,9.3
6.9,10.5,90,9.6
6.9,10.5,100,9.9
6.9,10.5,110,10.2
6.9,10.5,120,10.5
6.9,10.5,130,10.8
6.9,10.5,140,11
6.9,10.5,150,11.3
6.9,10.5,160,11.5
6.9,10.5,170,11.7
6.9,10.5,180,11.9
6.9,10.5,190,12.1
6.9,10.5,200,12.3
6.9,10.5,210,12.5
6.9,10.5,220,12.7
6.9,10.5,230,12.9
6.9,10.5,243,13
6.9,11,8,6.3
6.9,11,20,6.6
6.9,11,30,7.3
6.9,11,40,7.9
6.9,11,50,8.4
6.9,11,60,8.9
6.9,11,70,9.3
6.9,11,80,9.7
6.9,11,90,10.1
6.9,11,100,10.4
6.9,11,110,10.7
6.9,11,120,11
6.9,11,130,11.3
6.9,11,140,11.5
6.9,11,150,11.8
6.9,11,160,12
6.9,11,170,12.3
6.9,11,180,12.5
6.9,11,190,12.7
6.9,11,200,12.9
6.9,11,210,13.1
6.9,11,220,13.3
6.9,11,230,13.5
6.9,11,243,13.6
6.9,11.5,8,6.6
6.9,11.5,20,6.9
6.9,11.5,30,7.6
6.9,11.5,40,8.2
6.9,11.5,50,8.8
6.9,11.5,60,9.3
6.9,11.5,70,9.7
6.9,11.5,80,10.1
6.9,11.5,90,10.5
6.9,11.5,100,10.9
6.9,11.5,110,11.2
6.9,11.5,120,11.5
6.9,11.5,130,11.8
6.9,11.5,140,12.1
6.9,11.5,150,12.3
6.9,11.5,160,12.6
6.9,11.5,170,12.8
6.9,11.5,180,13.1
6.9,11.5,190,13.3
6.9,11.5,200,13.5
6.9,11.5,210,13.7
6.9,11.5,220,13.9
6.9,11.5,230,14.1
6.9,11.5,243,14.3
6.9,12,8,7
6.9,12,20,7.2
6.9,12,30,7.9
6.9,12,40,8.6
6.9,12,50,9.2
6.9,12,60,9.7
6.9,12,70,10.2
6.9,12,80,10.6
6.9,12,90,11
6.9,12,100,11.3
6.9,12,110,11.7
6.9,12,120,12
6.9,12,130,12.3
6.9,12,140,12.6
6.9,12,150,12.9
6.9,12,160,13.1
6.9,12,170,13.4
6.9,12,180,13.6
6.9,12,190,13.9
6.9,12,200,14.1
6.9,12,210,14.3
6.9,12,220,14.5
6.9,12,230,14.7
6.9,12,243,14.9
6.9,12.5,8,7.3
6.9,12.5,20,7.5
6.9,12.5,30,8.3
6.9,12.5,40,8.9
6.9,12.5,50,9.6
6.9,12.5,60,10.1
6.9,12.5,70,10.6
6.9,12.5,80,11
6.9,12.5,90,11.4
6.9,12.5,100,11.8
6.9,12.5,110,12.2
6.9,12.5,120,12.5
6.9,12.5,130,12.8
6.9,12.5,140,13.1
6.9,12.5,150,13.4
6.9,12.5,160,13.7
6.9,12.5,170,13.9
6.9,12.5,180,14.2
6.9,12.5,190,14.5
6.9,12.5,200,14.7
6.9,12.5,210,14.9
6.9,12.5,220,15.1
6.9,12.5,230,15.3
6.9,12.5,243,15.5
6.9,13,8,7.6
6.9,13,20,7.8
6.9,13,30,8.6
6.9,13,40,9.3
6.9,13,50,9.9
6.9,13,60,10.5
6.9,13,70,11
6.9,13,80,11.5
6.9,13,90,11.9
6.9,13,100,12.3
6.9,13,110,12.7
6.9,13,120,13
6.9,13,130,13.3
6.9,13,140,13.7
6.9,13,150,14
6.9,13,160,14.2
6.9,13,170,14.5
6.9,13,180,14.8
6.9,13,190,15
6.9,13,200,15.3
6.9,13,210,15.5
6.9,13,220,15.7
6.9,13,230,16
6.9,13,243,16.1
6.9,13.5,8,8
6.9,13.5,20,8.1
6.9,13.5,30,8.9
6.9,13.5,40,9.7
6.9,13.5,50,10.3
6.9,13.5,60,10.9
6.9,13.5,70,11.4
6.9,13.5,80,11.9
6.9,13.5,90,12.3
6.9,13.5,100,12.8
6.9,13.5,110,13.2
6.9,13.5,120,13.5
6.9,13.5,130,13.9
6.9,13.5,140,14.2
6.9,13.5,150,14.5
6.9,13.5,160,14.8
6.9,13.5,170,15.1
6.9,13.5,180,15.3
6.9,13.5,190,15.6
6.9,13.5,200,15.9
6.9,13.5,210,16.1
6.9,13.5,220,16.3
6.9,13.5,230,16.6
6.9,13.5,243,16.8
6.9,14,8,8.3
6.9,14,20,8.4
6.9,14,30,9.3
6.9,14,40,10
6.9,14,50,10.7
6.9,14,60,11.3
6.9,14,70,11.9
6.9,14,80,12.3
6.9,14,90,12.8
6.9,14,100,13.2
6.9,14,110,13.6
6.9,14,120,14
6.9,14,130,14.4
6.9,14,140,14.7
6.9,14,150,15
6.9,14,160,15.3
6.9,14,170,15.6
6.9,14,180,15.9
6.9,14,190,16.2
6.9,14,200,16.4
6.9,14,210,16.7
6.9,14,220,16.9
6.9,14,230,17.2
6.9,14,243,17.4
6.9,14.5,8,8.7
6.9,14.5,20,8.7
6.9,14.5,30,9.6
6.9,14.5,40,10.4
6.9,14.5,50,11.1
6.9,14.5,60,11.7
6.9,14.5,70,12.3
6.9,14.5,80,12.8
6.9,14.5,90,13.3
6.9,14.5,100,13.7
6.9,14.5,110,14.1
6.9,14.5,120,14.5
6.9,14.5,130,14.9
6.9,14.5,140,15.2
6.9,14.5,150,15.6
6.9,14.5,160,15.9
6.9,14.5,170,16.2
6.9,14.5,180,16.5
6.9,14.5,190,16.8
6.9,14.5,200,17
6.9,14.5,210,17.3
6.9,14.5,220,17.6
6.9,14.5,230,17.8
6.9,14.5,243,18
6.9,15,8,9
6.9,15,20,9
6.9,15,30,9.9
6.9,15,40,10.7
6.9,15,50,11.5
6.9,15,60,12.1
6.9,15,70,12.7
6.9,15,80,13.2
6.9,15,90,13.7
6.9,15,100,14.2
6.9,15,110,14.6
6.9,15,120,15
6.9,15,130,15.4
6.9,15,140,15.8
6.9,15,150,16.1
6.9,15,160,16.4
6.9,15,170,16.8
6.9,15,180,17.1
6.9,15,190,17.4
6.9,15,200,17.6
6.9,15,210,17.9
6.9,15,220,18.2
6.9,15,230,18.4
6.9,15,243,18.6
6.9,15.5,8,9.4
6.9,15.5,20,9.3
6.9,15.5,30,10.2
6.9,15.5,40,11.1
6.9,15.5,50,11.8
6.9,15.5,60,12.5
6.9,15.5,70,13.1
6.9,15.5,80,13.7
6.9,15.5,90,14.2
6.9,15.5,100,14.7
6.9,15.5,110,15.1
6.9,15.5,120,15.5
6.9,15.5,130,15.9
6.9,15.5,140,16.3
6.9,15.5,150,16.7
6.9,15.5,160,17
6.9,15.5,170,17.3
6.9,15.5,180,17.6
6.9,15.5,190,17.9
6.9,15.5,200,18.2
6.9,15.5,210,18.5
6.9,15.5,220,18.8
6.9,15.5,230,19
6.9,15.5,243,19.2
6.9,16,8,9.8
6.9,16,20,9.6
6.9,16,30,10.6
6.9,16,40,11.4
6.9,16,50,12.2
6.9,16,60,12.9
6.9,16,70,13.5
6.9,16,80,14.1
6.9,16,90,14.6
6.9,16,100,15.1
6.9,16,110,15.6
6.9,16,120,16
6.9,16,130,16.4
6.9,16,140,16.8
6.9,16,150,17.2
6.9,16,160,17.5
6.9,16,170,17.9
6.9,16,180,18.2
6.9,16,190,18.5
6.9,16,200,18.8
6.9,16,210,19.1
6.9,16,220,19.4
6.9,16,230,19.7
6.9,16,243,19.9
6.9,16.5,8,10.2
6.9,16.5,20,9.9
6.9,16.5,30,10.9
6.9,16.5,40,11.8
6.9,16.5,50,12.6
6.9,16.5,60,13.3
6.9,16.5,70,14
6.9,16.5,80,14.5
6.9,16.5,90,15.1
6.9,16.5,100,15.6
6.9,16.5,110,16.1
6.9,16.5,120,16.5
6.9,16.5,130,16.9
6.9,16.5,140,17.3
6.9,16.5,150,17.7
6.9,16.5,160,18.1
6.9,16.5,170,18.4
6.9,16.5,180,18.8
6.9,16.5,190,19.1
6.9,16.5,200,19.4
6.9,16.5,210,19.7
6.9,16.5,220,20
6.9,16.5,230,20.3
6.9,16.5,243,20.5
6.9,17,8,10.6
6.9,17,20,10.2
6.9,17,30,11.2
6.9,17,40,12.1
6.9,17,50,13
6.9,17,60,13.7
6.9,17,70,14.4
6.9,17,80,15
6.9,17,90,15.6
6.9,17,100,16.1
6.9,17,110,16.6
6.9,17,120,17
6.9,17,130,17.5
6.9,17,140,17.9
6.9,17,150,18.3
6.9,17,160,18.6
6.9,17,170,19
6.9,17,180,19.3
6.9,17,190,19.7
6.9,17,200,20
6.9,17,210,20.3
6.9,17,220,20.6
6.9,17,230,20.9
6.9,17,243,21.1
6.9,17.5,8,11.1
6.9,17.5,20,10.5
6.9,17.5,30,11.5
6.9,17.5,40,12.5
6.9,17.5,50,13.4
6.9,17.5,60,14.1
6.9,17.5,70,14.8
6.9,17.5,80,15.4
6.9,17.5,90,16
6.9,17.5,100,16.6
6.9,17.5,110,17
6.9,17.5,120,17.5
6.9,17.5,130,18
6.9,17.5,140,18.4
6.9,17.5,150,18.8
6.9,17.5,160,19.2
6.9,17.5,170,19.6
6.9,17.5,180,19.9
6.9,17.5,190,20.3
6.9,17.5,200,20.6
6.9,17.5,210,20.9
6.9,17.5,220,21.2
6.9,17.5,230,21.5
6.9,17.5,243,21.8
6.9,18,8,11.5
6.9,18,20,10.8
6.9,18,30,11.9
6.9,18,40,12.8
6.9,18,50,13.7
6.9,18,60,14.5
6.9,18,70,15.2
